@relation wearable_data

@attribute ﻿Time {0:00:00,0:10:00,0:20:00,0:30:00,0:40:00,0:50:00,1:00:00,1:10:00,1:20:00,1:30:00,1:40:00,1:50:00,2:00:00,2:10:00,2:20:00,2:30:00,2:40:00,2:50:00,3:00:00,3:10:00,3:20:00,3:30:00,3:40:00,3:50:00,4:00:00,4:10:00,4:20:00,4:30:00,4:40:00,4:50:00,5:00:00,5:10:00,5:20:00,5:30:00,5:40:00,5:50:00,6:00:00,6:10:00,6:20:00,6:30:00,6:40:00,6:50:00,7:00:00,7:10:00,7:20:00,7:30:00,7:40:00,7:50:00,8:00:00,8:10:00,8:20:00,8:30:00,8:40:00,8:50:00,9:00:00,9:10:00,9:20:00,9:30:00,9:40:00,9:50:00,10:00:00,10:10:00,10:20:00,10:30:00,10:40:00,10:50:00,11:00:00,11:10:00,11:20:00,11:30:00,11:40:00,11:50:00,12:00:00,12:10:00,12:20:00,12:30:00,12:40:00,12:50:00,13:00:00,13:10:00,13:20:00,13:30:00,13:40:00,13:50:00,14:00:00,14:10:00,14:20:00,14:30:00,14:40:00,14:50:00,15:00:00,15:10:00,15:20:00,15:30:00,15:40:00,15:50:00,16:00:00,16:10:00,16:20:00,16:30:00,16:40:00,16:50:00,17:00:00,17:10:00,17:20:00,17:30:00,17:40:00,17:50:00,18:00:00,18:10:00,18:20:00,18:30:00,18:40:00,18:50:00,19:00:00,19:10:00,19:20:00,19:30:00,19:40:00,19:50:00,20:00:00,20:10:00,20:20:00,20:30:00,20:40:00,20:50:00,21:00:00,21:10:00,21:20:00,21:30:00,21:40:00,21:50:00,22:00:00,22:10:00,22:20:00,22:30:00,22:40:00,22:50:00,23:00:00,23:10:00,23:20:00,23:30:00,23:40:00,23:50:00}
@attribute HeartRate numeric
@attribute SpO2 numeric

@data
14:50:00,155,94
15:00:00,142,98
15:10:00,81,96
15:20:00,171,87
15:30:00,175,89
15:40:00,121,85
15:50:00,103,98
16:00:00,96,93
16:10:00,136,88
16:20:00,115,94
16:30:00,105,94
16:40:00,94,90
16:50:00,95,99
17:00:00,93,100
17:10:00,144,96
17:20:00,109,96
17:30:00,118,91
17:40:00,93,94
17:50:00,85,92
18:00:00,82,100
18:10:00,87,93
18:20:00,110,89
18:30:00,126,92
18:40:00,105,88
18:50:00,83,89
19:00:00,161,97
19:10:00,153,97
19:20:00,97,98
19:30:00,106,100
19:40:00,166,95
19:50:00,121,88
20:00:00,109,89
20:10:00,135,86
20:20:00,131,88
20:30:00,136,87
20:40:00,164,96
20:50:00,138,97
21:00:00,123,88
21:10:00,89,87
21:20:00,157,85
21:30:00,113,100
21:40:00,154,85
21:50:00,132,90
22:00:00,122,94
22:10:00,86,87
22:20:00,99,94
22:30:00,150,89
22:40:00,154,96
22:50:00,165,87
23:00:00,132,89
23:10:00,125,99
23:20:00,177,90
23:30:00,113,87
23:40:00,93,97
23:50:00,158,86
0:00:00,137,98
0:10:00,98,96
0:20:00,135,97
0:30:00,158,87
0:40:00,101,98
0:50:00,117,98
1:00:00,133,85
1:10:00,149,89
1:20:00,151,90
1:30:00,81,97
1:40:00,158,89
1:50:00,167,90
2:00:00,90,86
2:10:00,107,96
2:20:00,83,97
2:30:00,141,96
2:40:00,162,98
2:50:00,136,88
3:00:00,169,85
3:10:00,123,90
3:20:00,86,91
3:30:00,179,95
3:40:00,135,100
3:50:00,126,85
4:00:00,116,95
4:10:00,162,99
4:20:00,94,95
4:30:00,87,93
4:40:00,169,86
4:50:00,125,93
5:00:00,82,90
5:10:00,91,94
5:20:00,112,98
5:30:00,93,99
5:40:00,104,90
5:50:00,158,98
6:00:00,170,98
6:10:00,98,96
6:20:00,84,92
6:30:00,130,94
6:40:00,143,88
6:50:00,90,89
7:00:00,173,95
7:10:00,159,96
7:20:00,86,94
7:30:00,94,95
7:40:00,138,96
7:50:00,160,89
8:00:00,82,89
8:10:00,126,96
8:20:00,97,91
8:30:00,141,92
8:40:00,172,91
8:50:00,114,91
9:00:00,130,87
9:10:00,151,99
9:20:00,118,99
9:30:00,127,97
9:40:00,85,97
9:50:00,138,99
10:00:00,178,97
10:10:00,88,93
10:20:00,91,86
10:30:00,136,96
10:40:00,141,99
10:50:00,170,91
11:00:00,153,99
11:10:00,105,86
11:20:00,170,89
11:30:00,85,96
11:40:00,170,85
11:50:00,148,100
12:00:00,166,99
12:10:00,115,89
12:20:00,85,88
12:30:00,158,91
12:40:00,84,85
12:50:00,80,99
13:00:00,131,99
13:10:00,141,96
13:20:00,93,94
13:30:00,136,95
13:40:00,155,100
13:50:00,174,90
14:00:00,123,100
14:10:00,132,99
14:20:00,140,89
14:30:00,135,87
14:40:00,90,94
14:50:00,107,85
15:00:00,153,88
15:10:00,81,87
15:20:00,145,95
15:30:00,172,96
15:40:00,93,87
15:50:00,125,96
16:00:00,88,89
16:10:00,145,87
16:20:00,143,100
16:30:00,175,86
16:40:00,91,92
16:50:00,81,100
17:00:00,82,92
17:10:00,159,88
17:20:00,97,94
17:30:00,122,96
17:40:00,86,89
17:50:00,97,90
18:00:00,126,98
18:10:00,149,85
18:20:00,165,92
18:30:00,120,86
18:40:00,100,90
18:50:00,120,85
19:00:00,86,93
19:10:00,152,85
19:20:00,161,93
19:30:00,104,91
19:40:00,121,86
19:50:00,123,100
20:00:00,116,91
20:10:00,83,91
20:20:00,159,94
20:30:00,164,88
20:40:00,170,94
20:50:00,91,92
21:00:00,146,88
21:10:00,121,93
21:20:00,118,88
21:30:00,132,99
21:40:00,157,89
21:50:00,89,92
22:00:00,171,90
22:10:00,143,87
22:20:00,90,99
22:30:00,178,95
22:40:00,110,93
22:50:00,115,87
23:00:00,173,96
23:10:00,153,100
23:20:00,167,92
23:30:00,151,99
23:40:00,174,90
23:50:00,122,93
0:00:00,137,94
0:10:00,87,98
0:20:00,164,98
0:30:00,125,92
0:40:00,109,95
0:50:00,114,90
1:00:00,164,86
1:10:00,158,99
1:20:00,98,98
1:30:00,105,91
1:40:00,103,91
1:50:00,123,86
2:00:00,168,96
2:10:00,102,98
2:20:00,95,95
2:30:00,136,85
2:40:00,148,95
2:50:00,134,89
3:00:00,157,89
3:10:00,155,89
3:20:00,121,97
3:30:00,178,86
3:40:00,139,94
3:50:00,114,88
4:00:00,127,96
4:10:00,111,98
4:20:00,86,92
4:30:00,86,95
4:40:00,164,90
4:50:00,123,94
5:00:00,177,88
5:10:00,159,86
5:20:00,80,96
5:30:00,117,87
5:40:00,89,88
5:50:00,87,90
6:00:00,80,85
6:10:00,145,94
6:20:00,165,92
6:30:00,177,87
6:40:00,147,94
6:50:00,175,86
7:00:00,177,97
7:10:00,142,98
7:20:00,124,95
7:30:00,142,96
7:40:00,177,90
7:50:00,152,94
8:00:00,91,87
8:10:00,162,85
8:20:00,157,93
8:30:00,159,96
8:40:00,153,90
8:50:00,164,97
9:00:00,173,95
9:10:00,125,87
9:20:00,101,94
9:30:00,152,91
9:40:00,143,91
9:50:00,92,91
10:00:00,156,96
10:10:00,134,86
10:20:00,89,95
10:30:00,123,98
10:40:00,94,85
10:50:00,120,96
11:00:00,113,92
11:10:00,104,96
11:20:00,141,86
11:30:00,90,100
11:40:00,139,90
11:50:00,163,94
12:00:00,141,89
12:10:00,120,89
12:20:00,108,97
12:30:00,111,94
12:40:00,119,94
12:50:00,115,94
13:00:00,113,91
13:10:00,86,92
13:20:00,115,92
13:30:00,95,94
13:40:00,128,87
13:50:00,106,90
14:00:00,104,89
14:10:00,141,86
14:20:00,152,89
14:30:00,136,89
14:40:00,108,90
14:50:00,166,85
15:00:00,133,93
15:10:00,166,91
15:20:00,139,97
15:30:00,109,90
15:40:00,89,96
15:50:00,139,87
16:00:00,134,92
16:10:00,130,90
16:20:00,82,97
16:30:00,145,93
16:40:00,131,85
16:50:00,110,87
17:00:00,161,100
17:10:00,82,100
17:20:00,85,98
17:30:00,114,88
17:40:00,167,87
17:50:00,179,88
18:00:00,167,92
18:10:00,93,98
18:20:00,136,92
18:30:00,143,85
18:40:00,134,87
18:50:00,143,96
19:00:00,143,97
19:10:00,138,92
19:20:00,92,89
19:30:00,132,89
19:40:00,149,98
19:50:00,130,89
20:00:00,135,86
20:10:00,103,95
20:20:00,118,87
20:30:00,115,100
20:40:00,141,85
20:50:00,180,99
21:00:00,132,94
21:10:00,132,87
21:20:00,96,98
21:30:00,117,86
21:40:00,142,98
21:50:00,162,86
22:00:00,116,91
22:10:00,113,91
22:20:00,162,93
22:30:00,94,87
22:40:00,133,90
22:50:00,83,89
23:00:00,131,98
23:10:00,101,89
23:20:00,95,92
23:30:00,180,95
23:40:00,113,90
23:50:00,177,94
0:00:00,124,92
0:10:00,171,99
0:20:00,143,98
0:30:00,138,90
0:40:00,177,94
0:50:00,125,92
1:00:00,170,98
1:10:00,126,89
1:20:00,175,98
1:30:00,114,92
1:40:00,127,89
1:50:00,147,100
2:00:00,98,93
2:10:00,129,96
2:20:00,104,94
2:30:00,140,87
2:40:00,97,85
2:50:00,160,100
3:00:00,141,85
3:10:00,86,90
3:20:00,155,97
3:30:00,112,92
3:40:00,113,95
3:50:00,126,92
4:00:00,175,88
4:10:00,172,90
4:20:00,129,94
4:30:00,169,87
4:40:00,97,91
4:50:00,178,90
5:00:00,178,96
5:10:00,89,97
5:20:00,123,93
5:30:00,93,85
5:40:00,121,89
5:50:00,143,85
6:00:00,154,92
6:10:00,170,96
6:20:00,172,90
6:30:00,166,97
6:40:00,118,92
6:50:00,129,86
7:00:00,108,85
7:10:00,81,100
7:20:00,170,86
7:30:00,149,97
7:40:00,131,90
7:50:00,176,98
8:00:00,99,98
8:10:00,120,93
8:20:00,135,88
8:30:00,124,90
8:40:00,101,89
8:50:00,172,99
9:00:00,153,86
9:10:00,169,90
9:20:00,130,94
9:30:00,128,92
9:40:00,119,89
9:50:00,84,87
10:00:00,119,95
10:10:00,163,98
10:20:00,133,94
10:30:00,127,91
10:40:00,137,89
10:50:00,177,95
11:00:00,91,92
11:10:00,85,87
11:20:00,138,85
11:30:00,89,85
11:40:00,132,92
11:50:00,99,95
12:00:00,170,86
12:10:00,97,94
12:20:00,86,97
12:30:00,104,93
12:40:00,122,100
12:50:00,139,87
13:00:00,86,100
13:10:00,89,89
13:20:00,118,92
13:30:00,98,94
13:40:00,125,99
13:50:00,97,97
14:00:00,98,93
14:10:00,159,99
14:20:00,81,100
14:30:00,123,93
14:40:00,95,97
14:50:00,130,92
15:00:00,136,92
15:10:00,106,85
15:20:00,171,91
15:30:00,175,94
15:40:00,123,92
15:50:00,93,96
16:00:00,88,86
16:10:00,175,100
16:20:00,135,92
16:30:00,154,87
16:40:00,107,87
16:50:00,106,90
17:00:00,101,85
17:10:00,120,100
17:20:00,134,89
17:30:00,158,89
17:40:00,165,89
17:50:00,158,90
18:00:00,96,92
18:10:00,135,99
18:20:00,133,96
18:30:00,81,97
18:40:00,135,89
18:50:00,126,87
19:00:00,166,86
19:10:00,169,99
19:20:00,164,88
19:30:00,110,86
19:40:00,83,95
19:50:00,170,90
20:00:00,100,94
20:10:00,141,100
20:20:00,119,97
20:30:00,122,93
20:40:00,93,94
20:50:00,133,96
21:00:00,163,91
21:10:00,92,92
21:20:00,97,92
21:30:00,163,95
21:40:00,122,100
21:50:00,85,87
22:00:00,141,96
22:10:00,89,92
22:20:00,80,99
22:30:00,149,100
22:40:00,144,85
22:50:00,123,88
23:00:00,102,86
23:10:00,90,91
23:20:00,170,95
23:30:00,177,93
23:40:00,134,89
23:50:00,150,96
0:00:00,162,88
0:10:00,151,97
0:20:00,115,88
0:30:00,92,100
0:40:00,145,99
0:50:00,143,87
1:00:00,147,98
1:10:00,92,87
1:20:00,137,100
1:30:00,172,94
1:40:00,106,96
1:50:00,135,97
2:00:00,170,91
2:10:00,159,92
2:20:00,167,88
2:30:00,130,92
2:40:00,132,97
2:50:00,162,88
3:00:00,151,87
3:10:00,129,93
3:20:00,158,94
3:30:00,111,86
3:40:00,95,93
3:50:00,168,97
4:00:00,154,89
4:10:00,80,100
4:20:00,106,87
4:30:00,114,94
4:40:00,110,96
4:50:00,104,96
5:00:00,136,85
5:10:00,171,91
5:20:00,112,94
5:30:00,127,98
5:40:00,167,97
5:50:00,115,95
6:00:00,98,87
6:10:00,133,98
6:20:00,169,98
6:30:00,158,85
6:40:00,116,96
6:50:00,115,87
7:00:00,108,97
7:10:00,126,97
7:20:00,141,100
7:30:00,147,96
7:40:00,97,96
7:50:00,179,88
8:00:00,119,90
8:10:00,148,98
8:20:00,156,97
8:30:00,91,92
8:40:00,159,94
8:50:00,132,98
9:00:00,98,94
9:10:00,93,94
9:20:00,125,96
9:30:00,161,93
9:40:00,162,88
9:50:00,113,92
10:00:00,92,92
10:10:00,161,86
10:20:00,133,95
10:30:00,172,96
10:40:00,145,96
10:50:00,89,89
11:00:00,154,97
11:10:00,109,97
11:20:00,92,94
11:30:00,135,85
11:40:00,96,89
11:50:00,115,88
12:00:00,142,86
12:10:00,103,98
12:20:00,95,94
12:30:00,160,100
12:40:00,102,88
12:50:00,103,94
13:00:00,112,91
13:10:00,167,99
13:20:00,106,86
13:30:00,90,92
13:40:00,81,99
13:50:00,109,89
14:00:00,138,95
14:10:00,145,98
14:20:00,160,100
14:30:00,118,93
14:40:00,173,95
14:50:00,115,100
15:00:00,112,87
15:10:00,136,95
15:20:00,82,94
15:30:00,118,100
15:40:00,142,86
15:50:00,125,91
16:00:00,102,93
16:10:00,121,100
16:20:00,138,92
16:30:00,134,91
16:40:00,140,86
16:50:00,86,99
17:00:00,82,96
17:10:00,81,85
17:20:00,150,87
17:30:00,166,99
17:40:00,148,92
17:50:00,116,92
18:00:00,117,91
18:10:00,164,96
18:20:00,174,97
18:30:00,111,99
18:40:00,108,85
18:50:00,117,87
19:00:00,177,88
19:10:00,177,85
19:20:00,161,86
19:30:00,132,98
19:40:00,162,92
19:50:00,130,88
20:00:00,152,91
20:10:00,118,98
20:20:00,172,92
20:30:00,110,88
20:40:00,116,85
20:50:00,169,100
21:00:00,109,95
21:10:00,159,100
21:20:00,83,88
21:30:00,83,88
21:40:00,149,99
21:50:00,137,87
22:00:00,120,86
22:10:00,121,95
22:20:00,151,94
22:30:00,85,97
22:40:00,106,93
22:50:00,171,93
23:00:00,154,88
23:10:00,154,88
23:20:00,145,90
23:30:00,126,89
23:40:00,143,86
23:50:00,145,85
0:00:00,118,92
0:10:00,139,85
0:20:00,136,85
0:30:00,159,90
0:40:00,128,92
0:50:00,124,87
1:00:00,148,90
1:10:00,110,92
1:20:00,151,87
1:30:00,99,86
1:40:00,114,98
1:50:00,111,88
2:00:00,82,88
2:10:00,165,88
2:20:00,120,90
2:30:00,150,98
2:40:00,116,87
2:50:00,102,99
3:00:00,128,86
3:10:00,112,91
3:20:00,162,98
3:30:00,134,86
3:40:00,137,85
3:50:00,81,91
4:00:00,140,99
4:10:00,83,96
4:20:00,125,88
4:30:00,148,100
4:40:00,178,100
4:50:00,82,87
5:00:00,138,93
5:10:00,86,90
5:20:00,141,97
5:30:00,93,86
5:40:00,127,98
5:50:00,80,89
6:00:00,114,85
6:10:00,87,99
6:20:00,135,90
6:30:00,97,88
6:40:00,109,99
6:50:00,102,99
7:00:00,135,96
7:10:00,134,85
7:20:00,164,86
7:30:00,84,87
7:40:00,172,94
7:50:00,95,94
8:00:00,170,94
8:10:00,116,89
8:20:00,154,97
8:30:00,80,100
8:40:00,160,95
8:50:00,89,92
9:00:00,103,91
9:10:00,135,89
9:20:00,179,88
9:30:00,138,95
9:40:00,157,85
9:50:00,136,93
10:00:00,129,92
10:10:00,115,97
10:20:00,157,94
10:30:00,92,97
10:40:00,140,97
10:50:00,88,97
11:00:00,158,99
11:10:00,148,88
11:20:00,110,98
11:30:00,168,98
11:40:00,97,87
11:50:00,103,93
12:00:00,83,85
12:10:00,127,89
12:20:00,143,86
12:30:00,171,94
12:40:00,99,87
12:50:00,81,87
13:00:00,159,87
13:10:00,93,99
13:20:00,127,85
13:30:00,147,94
13:40:00,126,97
13:50:00,95,86
14:00:00,120,97
14:10:00,100,95
14:20:00,118,99
14:30:00,154,98
14:40:00,153,92
14:50:00,163,92
15:00:00,144,95
15:10:00,90,93
15:20:00,150,94
15:30:00,85,97
15:40:00,116,89
15:50:00,148,94
16:00:00,170,95
16:10:00,127,99
16:20:00,142,85
16:30:00,149,97
16:40:00,145,90
16:50:00,143,99
17:00:00,94,98
17:10:00,138,87
17:20:00,89,92
17:30:00,104,86
17:40:00,160,93
17:50:00,160,92
18:00:00,84,98
18:10:00,166,96
18:20:00,88,100
18:30:00,109,85
18:40:00,147,92
18:50:00,109,98
19:00:00,118,86
19:10:00,164,96
19:20:00,166,93
19:30:00,152,89
19:40:00,82,96
19:50:00,158,95
20:00:00,172,92
20:10:00,139,100
20:20:00,143,95
20:30:00,141,95
20:40:00,161,90
20:50:00,172,89
21:00:00,154,95
21:10:00,149,94
21:20:00,149,89
21:30:00,142,93
21:40:00,108,93
21:50:00,165,96
22:00:00,155,89
22:10:00,87,100
22:20:00,114,98
22:30:00,169,87
22:40:00,148,96
22:50:00,163,93
23:00:00,146,93
23:10:00,136,94
23:20:00,110,91
23:30:00,106,85
23:40:00,167,91
23:50:00,117,96
0:00:00,140,91
0:10:00,130,98
0:20:00,131,87
0:30:00,100,93
0:40:00,126,85
0:50:00,171,94
1:00:00,167,89
1:10:00,95,96
1:20:00,148,100
1:30:00,124,87
1:40:00,80,92
1:50:00,147,88
2:00:00,80,99
2:10:00,106,99
2:20:00,174,100
2:30:00,171,88
2:40:00,159,91
2:50:00,131,97
3:00:00,90,93
3:10:00,163,87
3:20:00,142,89
3:30:00,140,85
3:40:00,152,89
3:50:00,164,87
4:00:00,138,91
4:10:00,161,99
4:20:00,145,92
4:30:00,129,86
4:40:00,165,86
4:50:00,169,88
5:00:00,165,88
5:10:00,129,87
5:20:00,125,96
5:30:00,166,86
5:40:00,159,86
5:50:00,168,89
6:00:00,117,87
6:10:00,95,94
6:20:00,128,91
6:30:00,96,94
6:40:00,173,89
6:50:00,171,91
7:00:00,95,96
7:10:00,122,89
7:20:00,160,89
7:30:00,179,98
7:40:00,116,88
7:50:00,128,86
8:00:00,114,99
8:10:00,86,96
8:20:00,146,97
8:30:00,151,91
8:40:00,115,100
8:50:00,80,94
9:00:00,131,92
9:10:00,159,92
9:20:00,110,98
9:30:00,161,86
9:40:00,153,85
9:50:00,175,88
10:00:00,125,92
10:10:00,144,96
10:20:00,150,100
10:30:00,105,88
10:40:00,91,92
10:50:00,127,96
11:00:00,126,85
11:10:00,111,85
11:20:00,142,96
11:30:00,152,92
11:40:00,100,98
11:50:00,114,92
12:00:00,101,100
12:10:00,101,97
12:20:00,160,100
12:30:00,124,95
12:40:00,170,94
12:50:00,127,89
13:00:00,82,92
13:10:00,164,90
13:20:00,173,90
13:30:00,90,94
13:40:00,129,88
13:50:00,81,89
14:00:00,177,92
14:10:00,110,100
14:20:00,123,95
14:30:00,168,87
14:40:00,163,92
14:50:00,85,99
15:00:00,95,90
15:10:00,148,96
15:20:00,96,88
15:30:00,128,99
15:40:00,131,99
15:50:00,102,98
16:00:00,133,93
16:10:00,108,95
16:20:00,178,87
16:30:00,85,96
16:40:00,96,97
16:50:00,170,87
17:00:00,137,93
17:10:00,132,97
17:20:00,86,87
17:30:00,134,98
17:40:00,146,89
17:50:00,110,92
18:00:00,116,94
18:10:00,109,96
18:20:00,92,86
18:30:00,118,85
18:40:00,143,96
18:50:00,156,91
19:00:00,105,88
19:10:00,167,93
19:20:00,142,89
19:30:00,104,88
19:40:00,162,90
19:50:00,98,90
20:00:00,158,95
20:10:00,106,98
20:20:00,173,98
20:30:00,86,90
20:40:00,89,92
20:50:00,128,93
21:00:00,133,89
21:10:00,128,85
21:20:00,81,98
21:30:00,132,99
21:40:00,180,96
21:50:00,120,91
22:00:00,167,86
22:10:00,115,86
22:20:00,99,96
22:30:00,111,86
22:40:00,131,91
22:50:00,103,86
23:00:00,102,99
23:10:00,164,94
23:20:00,145,98
23:30:00,168,88
23:40:00,100,85
23:50:00,133,96
0:00:00,126,88
0:10:00,86,94
0:20:00,113,89
0:30:00,116,93
0:40:00,97,99
0:50:00,83,89
1:00:00,82,91
1:10:00,153,97
1:20:00,109,91
1:30:00,167,85
1:40:00,90,87
1:50:00,160,88
2:00:00,129,95
2:10:00,88,94
2:20:00,172,87
2:30:00,179,88
2:40:00,132,85
2:50:00,162,92
3:00:00,113,95
3:10:00,134,93
3:20:00,151,100
3:30:00,109,91
3:40:00,178,87
3:50:00,150,100
4:00:00,95,97
4:10:00,144,98
4:20:00,163,98
4:30:00,158,88
4:40:00,81,85
4:50:00,84,93
5:00:00,103,97
5:10:00,143,91
5:20:00,83,94
5:30:00,92,91
5:40:00,97,88
5:50:00,141,96
6:00:00,158,98
6:10:00,148,95
6:20:00,170,86
6:30:00,109,97
6:40:00,167,87
6:50:00,164,86
7:00:00,149,98
7:10:00,159,86
7:20:00,140,88
7:30:00,151,87
7:40:00,111,88
7:50:00,109,85
8:00:00,96,100
8:10:00,173,86
8:20:00,164,100
8:30:00,172,87
8:40:00,88,95
8:50:00,152,94
9:00:00,167,96
9:10:00,140,97
9:20:00,90,87
9:30:00,125,97
9:40:00,139,91
9:50:00,127,90
10:00:00,152,95
10:10:00,171,98
10:20:00,152,90
10:30:00,150,91
10:40:00,152,89
10:50:00,111,97
11:00:00,131,94
11:10:00,135,92
11:20:00,100,91
11:30:00,127,92
11:40:00,175,88
11:50:00,167,99
12:00:00,127,85
12:10:00,146,96
12:20:00,172,85
12:30:00,122,87
12:40:00,135,85
12:50:00,172,91
13:00:00,171,87
13:10:00,110,100
13:20:00,177,100
13:30:00,155,90
13:40:00,137,90
13:50:00,113,95
14:00:00,162,95
14:10:00,134,92
14:20:00,167,89
14:30:00,130,100
14:40:00,130,98
14:50:00,87,89
15:00:00,99,89
15:10:00,155,97
15:20:00,159,88
15:30:00,141,87
15:40:00,99,89
15:50:00,85,100
16:00:00,114,87
16:10:00,133,86
16:20:00,152,85
16:30:00,105,98
16:40:00,140,99
16:50:00,93,92
17:00:00,97,97
17:10:00,135,94
17:20:00,121,85
17:30:00,113,88
17:40:00,118,99
17:50:00,120,85
18:00:00,122,85
18:10:00,173,85
18:20:00,93,85
18:30:00,109,97
18:40:00,175,95
18:50:00,112,97
19:00:00,101,100
19:10:00,136,87
19:20:00,111,99
19:30:00,83,92
19:40:00,132,92
19:50:00,180,98
20:00:00,175,92
20:10:00,80,89
20:20:00,174,94
20:30:00,101,93
20:40:00,94,93
20:50:00,141,85
21:00:00,160,92
21:10:00,150,87
21:20:00,104,87
21:30:00,84,85
21:40:00,170,89
21:50:00,180,97
22:00:00,154,89
22:10:00,95,88
22:20:00,175,86
22:30:00,120,92
22:40:00,142,92
22:50:00,103,97
23:00:00,164,86
23:10:00,160,99
23:20:00,127,88
23:30:00,99,92
23:40:00,159,93
23:50:00,171,87
0:00:00,110,90
0:10:00,105,87
0:20:00,125,99
0:30:00,91,92
0:40:00,138,98
0:50:00,107,96
1:00:00,180,96
1:10:00,167,87
1:20:00,143,92
1:30:00,98,92
1:40:00,124,99
1:50:00,133,97
2:00:00,110,87
2:10:00,101,95
2:20:00,168,90
2:30:00,116,93
2:40:00,106,99
2:50:00,168,100
3:00:00,176,96
3:10:00,113,100
3:20:00,159,98
3:30:00,88,95
3:40:00,80,86
3:50:00,124,89
4:00:00,81,89
4:10:00,104,94
4:20:00,119,94
4:30:00,158,90
4:40:00,176,96
4:50:00,126,86
5:00:00,96,85
5:10:00,148,88
5:20:00,95,91
5:30:00,150,92
5:40:00,139,88
5:50:00,98,86
6:00:00,91,87
6:10:00,117,86
6:20:00,127,97
6:30:00,120,97
6:40:00,99,85
6:50:00,142,96
7:00:00,141,88
7:10:00,148,96
7:20:00,169,90
7:30:00,169,91
7:40:00,122,99
7:50:00,155,96
8:00:00,138,97
8:10:00,134,99
8:20:00,102,94
8:30:00,174,92
8:40:00,177,88
8:50:00,146,100
9:00:00,180,90
9:10:00,134,94
9:20:00,122,95
9:30:00,89,91
9:40:00,97,100
9:50:00,176,96
10:00:00,86,96
10:10:00,112,98
10:20:00,142,95
10:30:00,151,92
10:40:00,176,97
10:50:00,138,93
11:00:00,165,87
11:10:00,108,94
11:20:00,180,95
11:30:00,176,87
11:40:00,112,96
11:50:00,135,87
12:00:00,144,89
12:10:00,179,94
12:20:00,113,96
12:30:00,91,97
12:40:00,110,88
12:50:00,118,91
13:00:00,150,99
13:10:00,161,100
13:20:00,80,92
13:30:00,147,93
13:40:00,141,93
13:50:00,115,97
14:00:00,158,88
14:10:00,147,97
14:20:00,96,95
14:30:00,122,99
14:40:00,106,94
14:50:00,153,91
15:00:00,156,100
15:10:00,154,98
15:20:00,156,94
15:30:00,96,88
15:40:00,147,100
15:50:00,80,92
16:00:00,100,95
16:10:00,133,99
16:20:00,87,95
16:30:00,131,89
16:40:00,82,100
16:50:00,96,88
17:00:00,91,98
17:10:00,174,85
17:20:00,102,96
17:30:00,162,94
17:40:00,91,100
17:50:00,95,87
18:00:00,135,97
18:10:00,154,95
18:20:00,173,86
18:30:00,85,87
18:40:00,151,98
18:50:00,122,94
19:00:00,144,86
19:10:00,139,94
19:20:00,136,99
19:30:00,152,98
19:40:00,118,86
19:50:00,98,86
20:00:00,138,86
20:10:00,174,96
20:20:00,171,90
20:30:00,81,87
20:40:00,149,87
20:50:00,108,86
21:00:00,168,87
21:10:00,136,87
21:20:00,157,100
21:30:00,94,100
21:40:00,170,94
21:50:00,128,85
22:00:00,130,93
22:10:00,90,87
22:20:00,172,95
22:30:00,106,87
22:40:00,178,86
22:50:00,155,88
23:00:00,100,99
23:10:00,132,85
23:20:00,83,98
23:30:00,141,85
23:40:00,82,88
23:50:00,94,96
